PC1,PC2,PC3
-0.021503719,0.069153935,0.0767481
-0.030455152,0.08561985,0.10612165
-0.03574688,0.110964276,0.1319411
-0.03478571,0.1463463,0.15626614
-0.022528743,0.18923794,0.18042286
0.00867999,0.2306818,0.20249534
0.067038484,0.25497225,0.21535912
0.1561058,0.24577788,0.20910634
0.2702205,0.19699343,0.17854863
0.39672115,0.11536035,0.12803607
0.524629,0.008963409,0.06627079
-0.50916696,-0.014862013,-0.042874705
-0.29488045,-0.08532001,-0.047805864
-0.107207805,-0.0956396,-0.072546504
0.018103005,-0.05873225,-0.104896896
0.08234115,-0.012534169,-0.13765892
0.110363856,0.019609625,-0.16906367
0.1220839,0.035390113,-0.19971232
0.12683788,0.040149294,-0.22961871
0.12865174,0.039060496,-0.2576873
0.12962025,0.035742443,-0.2823428
0.13084741,0.032580778,-0.3021134
0.1326894,0.031007517,-0.31585717
0.13492125,0.03167996,-0.3227202
0.13680932,0.03465637,-0.32202938
0.13722667,0.039619267,-0.3131752
0.13485499,0.04608125,-0.295678
0.12851334,0.053550284,-0.26937452
0.11754507,0.061618403,-0.23472214
0.102109134,0.0700033,-0.19301549
0.083265126,0.078586906,-0.1463711
0.06277472,0.087501734,-0.09742523
0.042735428,0.097275145,-0.048840005
0.02529172,0.1089536,-0.0027562275
0.012511972,0.12404131,0.03964531
0.0067978324,0.14402102,0.07826618
0.01120505,0.16918129,0.113692455
0.029949538,0.19676754,0.14589599
0.06793711,0.21946804,0.1723152
0.12893473,0.22660303,0.1869927
0.21261594,0.20937411,0.18320133
0.31281248,0.16594079,0.15865864
0.41942754,0.09905684,0.11759325
0.52460825,0.008966217,0.066245705
-0.512924,-0.014353017,-0.04742132
-0.3047741,-0.058578916,-0.022903616
-0.12112708,-0.05987645,-0.035258844
0.0022715968,-0.022706062,-0.06335181
0.06531833,0.02043327,-0.094368465
0.09156132,0.048282936,-0.1247198
0.10074918,0.059130978,-0.15468799
0.10262087,0.058574,-0.18406846
0.101554506,0.052116793,-0.21154715
0.09991521,0.043820433,-0.23556422
0.09917302,0.03647442,-0.2549732
0.10024042,0.031799007,-0.2692949
0.103652135,0.0305786,-0.27857518
0.10960807,0.03287672,-0.28318262
0.117935754,0.03827806,-0.2835305
0.12800437,0.046128865,-0.27978402
0.13864347,0.055716068,-0.27165282
0.1481678,0.066394195,-0.2583288
0.15464301,0.07768186,-0.23870315
0.15641035,0.089331664,-0.21185334
0.1527288,0.101355396,-0.17761537
0.14426649,0.1139749,-0.13690396
0.13320465,0.12753393,-0.09158586
0.12292745,0.14235987,-0.043976694
0.117686704,0.15846257,0.0036372978
0.12186942,0.17499,0.049146056
0.1396736,0.18941557,0.09001304
0.174227,0.19731675,0.122531325
0.22642794,0.19360709,0.14201598
0.2937578,0.17480767,0.14483404
0.3701542,0.13965403,0.13091372
0.44823518,0.08621974,0.10360677
0.5240884,0.0090366565,0.06561652
-0.51930535,-0.013488486,-0.05514376
-0.32082802,-0.035986014,-0.0039415495
-0.1438516,-0.031008119,-0.0022691449
-0.022497205,0.0034123103,-0.024321154
0.040541723,0.04150744,-0.05250698
0.066100985,0.06447266,-0.080902524
0.07346002,0.07074592,-0.10900808
0.07285354,0.06593982,-0.13630289
0.06898691,0.05581588,-0.1612849
0.06430742,0.044684045,-0.18231875
0.0602945,0.035418577,-0.19830875
0.057883974,0.029646436,-0.20886672
0.05769404,0.02797009,-0.21419643
0.060152754,0.030248126,-0.21490566
0.06558856,0.035903156,-0.21184635
0.07427404,0.04420475,-0.20600328
0.08640433,0.05447337,-0.19836827
0.10197431,0.06617493,-0.18971798
0.12057382,0.078901835,-0.18027803
0.14121237,0.0922788,-0.16942832
0.16236182,0.10588804,-0.15570927
0.1823362,0.11930638,-0.13727935
0.19994625,0.13221145,-0.11269139
0.21515776,0.14438646,-0.08161551
0.2292996,0.15551448,-0.045181725
0.24494682,0.164854,-0.0059982426
0.26509053,0.17099993,0.032145347
0.2922015,0.17198992,0.06480507
0.32734695,0.16571778,0.08785899
0.36984608,0.1501276,0.098788284
0.4178017,0.12246511,0.09751457
0.46926513,0.077824414,0.08582268
0.5231845,0.009159108,0.06452271
-0.5269684,-0.012450315,-0.06441724
-0.34032688,-0.019705256,0.007850856
-0.17180437,-0.010787383,0.023644622
-0.052581254,0.01919903,0.008455484
0.0117453355,0.05132279,-0.016958788
0.03834638,0.06973579,-0.043976653
0.045557138,0.07290471,-0.070860185
0.04409999,0.066184886,-0.09673823
0.03910887,0.055310573,-0.12008772
0.033158876,0.044533923,-0.13935098
0.027721297,0.03652231,-0.15352924
0.023695773,0.03259187,-0.16229796
0.021623135,0.03299617,-0.1658326
0.021781504,0.037274025,-0.16456632
0.024250418,0.04459583,-0.15902174
0.028997023,0.054042704,-0.14977185
0.03600693,0.0647798,-0.13751127
0.04541629,0.07616882,-0.12314113
0.05755853,0.08785601,-0.10774164
0.07286793,0.09979876,-0.09235556
0.09164949,0.112148404,-0.07762292
0.11384425,0.12498637,-0.06345989
0.13894296,0.13805962,-0.049019903
0.16614798,0.15068407,-0.033083603
0.19466339,0.16184404,-0.014739649
0.22409528,0.17041828,0.005984966
0.25462624,0.17526841,0.0278284
0.2871064,0.17520231,0.048490148
0.32295063,0.16872376,0.06524862
0.36382163,0.15352222,0.075760365
0.41105247,0.12571649,0.078744926
0.464774,0.07950753,0.07437521
0.52294093,0.009192104,0.06422797
-0.5347337,-0.011398278,-0.07381456
-0.36124685,-0.010044583,0.012957067
-0.20242628,0.0008838859,0.04170567
-0.08573184,0.025965165,0.033706676
-0.019351041,0.052112337,0.010768655
0.009656314,0.066709936,-0.015783498
0.01804585,0.0682756,-0.042472277
0.016841749,0.06165724,-0.06789114
0.011747321,0.052324727,-0.09059036
0.0057056015,0.0443186,-0.10929667
0.00042774572,0.03994598,-0.12336073
-0.003000336,0.039978854,-0.13278078
-0.0039520124,0.044081356,-0.13794005
-0.0022438704,0.0513937,-0.13926393
0.001857908,0.061024178,-0.13697903
0.0077453204,0.0722499,-0.13106462
0.014726533,0.0844455,-0.12141777
0.022332791,0.09697596,-0.108136296
0.030513361,0.109237276,-0.0917498
0.039640088,0.12083318,-0.07325401
0.050367113,0.13173416,-0.053919602
0.06344393,0.14226818,-0.034970652
0.07955754,0.15289968,-0.017269954
0.09923868,0.16386847,-0.0011399777
0.122919984,0.17484228,0.0135573065
0.15097462,0.18478116,0.027222784
0.18392473,0.19196482,0.040153444
0.22255358,0.19416611,0.05227837
0.2679282,0.1887434,0.06297348
0.32114056,0.17245127,0.070997514
0.3826017,0.14088611,0.07463351
0.45102277,0.08821876,0.072300375
0.5228226,0.009208125,0.06408485
-0.54189616,-0.010427934,-0.082482204
-0.38284594,-0.006130139,0.0127075035
-0.23500943,0.0050308146,0.052601684
-0.12180185,0.025315544,0.052129004
-0.05337746,0.045877572,0.031834885
-0.021235256,0.057267077,0.0052247588
-0.01080507,0.058279973,-0.022080222
-0.010978947,0.053339437,-0.047799043
-0.015278322,0.047651894,-0.07052067
-0.020061081,0.04482256,-0.08943261
-0.023126652,0.046230134,-0.10448461
-0.023112005,0.051413085,-0.116252676
-0.019382766,0.059105586,-0.12553014
-0.012094653,0.06830751,-0.13285704
-0.0021782736,0.07872923,-0.13818353
0.008963322,0.09049485,-0.14082459
0.019991172,0.10358826,-0.13975559
0.030106854,0.11757465,-0.13411854
0.03922617,0.1317195,-0.12367979
0.04786695,0.1453006,-0.10901995
0.05690889,0.15788156,-0.09138889
0.067379154,0.16941886,-0.07234208
0.08031707,0.18016328,-0.05333179
0.09669958,0.19037709,-0.035388865
0.117421195,0.19996923,-0.018962275
0.1432677,0.20820132,-0.0039077266
0.1749659,0.21358198,0.010356415
0.21327077,0.21395575,0.024538023
0.25907993,0.20660041,0.038967893
0.31334496,0.18804906,0.05292829
0.3764444,0.15349726,0.06407641
0.44705105,0.09631118,0.068578474
0.5216205,0.009370991,0.062630065
-0.5482051,-0.00957321,-0.09011703
-0.40529877,-0.0067584943,0.008371057
-0.270202,0.002834225,0.05744154
-0.16209455,0.018483907,0.06516844
-0.09223566,0.033973616,0.048611276
-0.056384753,0.04280056,0.02231412
-0.042643417,0.04449267,-0.0058189076
-0.040143944,0.043286663,-0.03219124
-0.041646525,0.04378632,-0.05519381
-0.042768583,0.048178144,-0.07446763
-0.04088887,0.055793848,-0.090665
-0.034599897,0.06455292,-0.1050406
-0.023628429,0.07291231,-0.11885876
-0.008836544,0.080869146,-0.13278951
0.00805947,0.08953343,-0.14655258
0.02513154,0.10005038,-0.15895157
0.040916227,0.11286253,-0.16827202
0.0547509,0.1276178,-0.17285421
0.06672908,0.14346184,-0.17163101
0.077487156,0.15940095,-0.16445853
0.08799485,0.17458707,-0.15213323
0.09938703,0.18846962,-0.13610405
0.11282618,0.20078337,-0.11801778
0.1293875,0.21138181,-0.09926724
0.14997466,0.21997844,-0.08066907
0.17528307,0.22594526,-0.062343586
0.2058034,0.22821152,-0.04376013
0.24191523,0.22526138,-0.024004664
0.28406048,0.21503323,-0.0023435962
0.3328762,0.1944894,0.020815803
0.38895386,0.15875995,0.042791355
0.45195454,0.10027906,0.058188196
0.5197311,0.009626963,0.060343582
-0.55369234,-0.008829801,-0.09675754
-0.42854917,-0.01082823,0.0007455053
-0.30822873,-0.0045512686,0.056848668
-0.20732947,0.0066151833,0.07362825
-0.13698816,0.017844008,0.06298065
-0.09661103,0.025222361,0.03878114
-0.0774312,0.02928962,0.010815719
-0.069581315,0.033834632,-0.015656177
-0.06564423,0.041772675,-0.038466223
-0.06090414,0.052652773,-0.057500515
-0.05267707,0.06352045,-0.07396536
-0.039871704,0.07171138,-0.08962577
-0.022796031,0.076790325,-0.10601787
-0.0028389278,0.08035858,-0.12385826
0.018155212,0.084676996,-0.14284568
0.038595773,0.091505,-0.16183746
0.057552204,0.10166205,-0.17919226
0.07473914,0.11507382,-0.19311476
0.09029998,0.13099775,-0.20198107
0.10464017,0.14829546,-0.20468737
0.1183747,0.16571388,-0.20092891
0.1323265,0.18211375,-0.19127673
0.14747874,0.19660065,-0.17695618
0.16488501,0.20852543,-0.1594232
0.18551487,0.21738663,-0.13989113
0.21015583,0.22267784,-0.11899914
0.23931475,0.2237663,-0.096659265
0.27322805,0.21975647,-0.07216404
0.31197017,0.20919599,-0.04465754
0.35566905,0.18942888,-0.014127944
0.40463695,0.15553738,0.017181193
0.45904878,0.09929005,0.043826137
0.5180894,0.00984937,0.058356922
-0.5543144,-0.008745533,-0.09751026
-0.42854774,-0.013251592,0.0008000712
-0.3075342,-0.009585663,0.055909403
-0.20616858,0.0007733761,0.07128425
-0.13576412,0.013117463,0.059429202
-0.09572425,0.02261629,0.033958144
-0.077120095,0.028933488,0.0043234276
-0.06980801,0.035138514,-0.024229264
-0.06606871,0.043447904,-0.049361352
-0.061044663,0.053013507,-0.07083741
-0.05222159,0.061221134,-0.089843914
-0.038967695,0.06639878,-0.1080644
-0.022112181,0.06907596,-0.12674533
-0.0033789661,0.071257435,-0.1460789
0.015326821,0.075039975,-0.16510142
0.03251117,0.08177745,-0.18198946
0.047335207,0.09191827,-0.194545
0.059573177,0.10513388,-0.20075351
0.06951275,0.12052314,-0.19936764
0.07790659,0.1368816,-0.19035928
0.085916735,0.15302497,-0.17500347
0.094979204,0.16806269,-0.15549716
0.106604606,0.1814853,-0.13429116
0.12218144,0.19301237,-0.1134204
0.14282843,0.20227626,-0.09404239
0.1693252,0.20854445,-0.07628633
0.20206618,0.21064311,-0.059312258
0.24108459,0.20709105,-0.041599516
0.28615686,0.19620782,-0.021496385
0.3370078,0.17582475,0.0017954927
0.39347953,0.14236501,0.026834192
0.45527026,0.089661576,0.04901806
0.5210506,0.009448205,0.061940335
-0.5593301,-0.008066012,-0.10358011
-0.45106024,-0.017940886,-0.009492504
-0.34566236,-0.018249301,0.05014435
-0.25341925,-0.012087768,0.07425142
-0.18409428,-0.0029714962,0.069905505
-0.1394438,0.0065834406,0.0486209
-0.113657236,0.016846277,0.020733792
-0.098406784,0.029229369,-0.0070778998
-0.086716816,0.042951804,-0.03181094
-0.074203186,0.054695677,-0.053244982
-0.058904484,0.061487332,-0.07275248
-0.040691018,0.063007064,-0.09208523
-0.020522675,0.06120468,-0.112509534
0.00028243763,0.05873842,-0.13436833
0.020610685,0.057911135,-0.15711096
0.039783448,0.06035679,-0.17952646
0.05747399,0.06701206,-0.19992094
0.073510386,0.07810236,-0.21624067
0.087781765,0.09314995,-0.2263548
0.100331366,0.11107492,-0.2286117
0.11155631,0.13041222,-0.22247499
0.122351155,0.14961383,-0.20883472
0.13407741,0.16732633,-0.18974668
0.14835158,0.18250936,-0.16772597
0.16676272,0.19435687,-0.14493254
0.19060929,0.20207554,-0.12261281
0.22071531,0.20475775,-0.100857385
0.25733775,0.20137143,-0.07869428
0.3001859,0.19074549,-0.05447913
0.34860024,0.17115192,-0.026740653
0.40186813,0.13919127,0.0043637343
0.45938745,0.0883822,0.03555864
0.52022016,0.009560708,0.060935404
-0.56349397,-0.007501906,-0.108619
-0.47022745,-0.023444748,-0.02132922
-0.37925032,-0.028129213,0.03971669
-0.29661056,-0.025393762,0.071235
-0.22938177,-0.018171914,0.07588511
-0.18034068,-0.007759753,0.061885305
-0.14670812,0.0059123267,0.038772088
-0.1228847,0.02215529,0.013748045
-0.10357755,0.03774314,-0.009527755
-0.08531654,0.04851251,-0.03024715
-0.06655223,0.05242322,-0.049153782
-0.047075342,0.050345276,-0.06747295
-0.027281648,0.044640604,-0.086262554
-0.0076378942,0.03781248,-0.10608072
0.011595585,0.03202031,-0.1270043
0.030402564,0.029033972,-0.14878364
0.04889648,0.03019728,-0.17086917
0.067155056,0.036326934,-0.19223475
0.08509431,0.047625475,-0.21117781
0.10245582,0.06365446,-0.22540031
0.11895447,0.08336107,-0.23256166
0.13455729,0.105179235,-0.2311428
0.14976119,0.12724066,-0.22112556
0.16569896,0.14765935,-0.20402825
0.18397799,0.1647599,-0.18225643
0.20634025,0.17712754,-0.15816472
0.23424335,0.1835856,-0.1332613
0.26853594,0.18317287,-0.107792005
0.30929244,0.17508292,-0.08073592
0.35587466,0.15817767,-0.050310984
0.40724292,0.12965621,-0.015257129
0.46235648,0.0832727,0.023256464
0.52017796,0.009566423,0.060884364
-0.5668204,-0.0070512444,-0.11264454
-0.48396513,-0.029247843,-0.032888353
-0.4038344,-0.038341444,0.027159346
-0.32947078,-0.038417157,0.06375268
-0.2651222,-0.032322004,0.077002384
-0.21341506,-0.021248091,0.07182399
-0.17376295,-0.0059697353,0.05558931
-0.14321172,0.011186455,0.034832332
-0.11833182,0.026051255,0.013599139
-0.09654382,0.034981206,-0.0062811305
-0.07642527,0.036953326,-0.024365278
-0.05736891,0.0332221,-0.04097824
-0.03911411,0.02583282,-0.056819484
-0.021465074,0.01677357,-0.07259348
-0.0041757524,0.007821715,-0.0888708
0.013062063,0.0005995606,-0.10610966
0.030583322,-0.0034458216,-0.12466427
0.048686992,-0.003151934,-0.14463635
0.06755228,0.002247703,-0.1655468
0.08715207,0.01306285,-0.1859703
0.10721886,0.029097542,-0.20343757
0.12734818,0.04955404,-0.21492442
0.14727148,0.072940394,-0.21790417
0.16719985,0.09713661,-0.21141742
0.18803753,0.11970032,-0.19645844
0.2113067,0.13822311,-0.17540427
0.23877758,0.15065347,-0.15088911
0.27195424,0.15548445,-0.124684624
0.31161836,0.15182486,-0.096967824
0.35759225,0.13900582,-0.06617544
0.4088336,0.115155794,-0.029809242
0.46385187,0.074955404,0.013507051
0.52108717,0.009443251,0.061984584
-0.5693541,-0.0067079854,-0.1157107
-0.4926969,-0.035269726,-0.042638432
-0.41944945,-0.04873286,0.015437724
-0.35111672,-0.051389128,0.05503549
-0.2899069,-0.046406817,0.07521744
-0.2377118,-0.035579428,0.078410156
-0.1949411,-0.020644581,0.06944266
-0.16040276,-0.0046457183,0.053452477
-0.1321129,0.008529371,0.034504253
-0.10819861,0.016148156,0.01541151
-0.087301694,0.017707238,-0.0021355953
-0.06852159,0.014258277,-0.017500145
-0.051212594,0.0072898944,-0.030912425
-0.03484915,-0.0017614915,-0.043070644
-0.018960238,-0.011547728,-0.05482464
-0.00310427,-0.020742154,-0.067026205
0.013137342,-0.028044418,-0.080487564
0.030152725,-0.032259632,-0.09592703
0.048270393,-0.032386903,-0.11378174
0.06770216,-0.027660947,-0.13382451
0.08846433,-0.017566923,-0.1546816
0.11033702,-0.0019416692,-0.17361
0.13295257,0.018751083,-0.1869967
0.15605748,0.04309743,-0.19164869
0.17985794,0.06867533,-0.1862154
0.20525049,0.09239158,-0.17173178
0.23377477,0.111096814,-0.15092722
0.2672293,0.122189865,-0.12672238
0.3070774,0.12407143,-0.100677624
0.3538558,0.116113394,-0.0719276
0.40681565,0.097431205,-0.03713937
0.46404198,0.064286746,0.007738658
0.5230379,0.009178961,0.064345375
-0.57125324,-0.006450693,-0.11800896
-0.49864143,-0.041804835,-0.050175086
-0.42988276,-0.059842598,0.006105979
-0.36586332,-0.06531167,0.04763477
-0.30768952,-0.062017635,0.073085375
-0.25651038,-0.05255979,0.08327249
-0.21290006,-0.03934312,0.080909744
-0.17649774,-0.025399301,0.06966399
-0.14620419,-0.013899505,0.05329542
-0.120677665,-0.0068960944,0.035198078
-0.09870963,-0.0048325313,0.01797422
-0.0793387,-0.0070736264,0.003084302
-0.061816216,-0.012626897,-0.009162898
-0.045535285,-0.020449674,-0.019254055
-0.029969377,-0.029500095,-0.028071987
-0.01463241,-0.0387281,-0.03662487
0.0009371993,-0.047092732,-0.045925487
0.017171817,-0.05359907,-0.056949202
0.03445437,-0.057319924,-0.070556626
0.053084172,-0.057375416,-0.08725006
0.073226616,-0.052884202,-0.106691234
0.09486659,-0.042989135,-0.12713799
0.11782346,-0.027120903,-0.14528958
0.1418889,-0.005540736,-0.15708682
0.1670871,0.020131167,-0.15939762
0.19394265,0.04683494,-0.15153836
0.22364439,0.07063537,-0.13550816
0.25793746,0.0876768,-0.11467862
0.2986722,0.09518396,-0.09171594
0.34705245,0.092066735,-0.06664279
0.40279695,0.07826429,-0.035792496
0.46366763,0.052150264,0.0072318097
0.5259726,0.008781375,0.0678968
-0.57271236,-0.0062530115,-0.11977476
-0.50379133,-0.04914919,-0.056174416
-0.43889076,-0.07233956,-0.0012513156
-0.37857231,-0.08123586,0.04185594
-0.32338268,-0.0804057,0.07152806
-0.27394393,-0.07317431,0.08755238
-0.2306785,-0.062295247,0.09116642
-0.19350721,-0.050517324,0.084800676
-0.16180915,-0.04038217,0.07166037
-0.13464579,-0.033586252,0.055213932
-0.111039,-0.030733325,0.038514324
-0.09014125,-0.031590328,0.023617234
-0.07127479,-0.035521623,0.01138325
-0.053892896,-0.041711662,0.0017150866
-0.037513476,-0.049289413,-0.0060663675
-0.021665541,-0.057409022,-0.012912929
-0.005871433,-0.06530182,-0.019875709
0.010336078,-0.072275355,-0.028030738
0.027372869,-0.07764577,-0.038413957
0.045556776,-0.080617845,-0.051845588
0.06506994,-0.08015834,-0.06853078
0.08595096,-0.074960604,-0.08746432
0.10814337,-0.06366809,-0.1059893
0.13162673,-0.045487065,-0.12013817
0.15659454,-0.021032562,-0.12611337
0.18362077,0.007108224,-0.12218529
0.21378785,0.03462637,-0.10964514
0.24871828,0.056579746,-0.09190015
0.29036328,0.06891509,-0.07224288
0.3403535,0.069808125,-0.051406894
0.39888424,0.059819557,-0.025787499
0.46358436,0.039758585,0.012530296
0.5296172,0.008287619,0.07230729
-0.57386893,-0.006096318,-0.12117444
-0.50885075,-0.057253044,-0.061552808
-0.44789478,-0.08636516,-0.0079313
-0.39126554,-0.09944975,0.03646133
-0.33913437,-0.10173132,0.069677845
-0.29174584,-0.09711828,0.0908232
-0.2493085,-0.08860051,0.10014655
-0.21179898,-0.078706875,0.09908391
-0.17885703,-0.06958355,0.09010952
-0.14985937,-0.062766306,0.07632966
-0.124097265,-0.059031714,0.060820427
-0.10092507,-0.058466576,0.0459712
-0.07982845,-0.060691338,0.03314365
-0.06039597,-0.06505388,0.022734765
-0.042250227,-0.070818126,0.01444683
-0.02498264,-0.077320814,0.007560472
-0.008130813,-0.08405103,0.0011174249
0.008791055,-0.09061066,-0.0059680813
0.026221145,-0.09655491,-0.014797828
0.044470984,-0.101165354,-0.026286216
0.06368193,-0.10325126,-0.040782653
0.08385723,-0.10110174,-0.057532642
0.104986995,-0.09274061,-0.07423912
0.1272328,-0.0766161,-0.087279595
0.15110257,-0.052638102,-0.09300466
0.17746383,-0.023070117,-0.089629024
0.20752056,0.007459283,-0.078357965
0.24280152,0.03312433,-0.06263038
0.2851403,0.048848823,-0.045892023
0.3362857,0.052232575,-0.029127056
0.39678714,0.044413265,-0.008951495
0.46437648,0.028649,0.022935407
0.5334773,0.0077646608,0.07697864
-0.57479835,-0.005970407,-0.12229913
-0.5134381,-0.06576827,-0.06674641
-0.4561589,-0.101472646,-0.014758995
-0.4029706,-0.11943778,0.030326195
-0.35374683,-0.1252665,0.066290505
-0.30841985,-0.12330805,0.091804646
-0.26697356,-0.11682187,0.106477626
-0.22933188,-0.10831641,0.11095626
-0.19526374,-0.09976765,0.10691635
-0.16438189,-0.09263151,0.09682391
-0.13623208,-0.08779808,0.08342811
-0.110403225,-0.08557061,0.069181
-0.086586535,-0.08579378,0.055813745
-0.06455123,-0.08801826,0.044228353
-0.044067904,-0.09171894,0.034602705
-0.024828047,-0.0964717,0.026561895
-0.006413127,-0.10201236,0.019331593
0.011661471,-0.108137794,0.01188453
0.029837992,-0.11446625,0.0031365834
0.048399534,-0.12014188,-0.007760768
0.06742331,-0.12362506,-0.021014525
0.086866386,-0.12271663,-0.03573348
0.10678164,-0.11493967,-0.04965829
0.12758286,-0.09836705,-0.059517663
0.15016463,-0.07279687,-0.06232308
0.17578281,-0.04076299,-0.057060424
0.20578808,-0.0075169746,-0.045495853
0.2415307,0.020408599,-0.031145643
0.28449544,0.037490517,-0.017102137
0.336237,0.041345585,-0.004012948
0.39747596,0.033833664,0.011307383
0.46626604,0.020275855,0.036410447
0.5369461,0.0072947126,0.08117647
-0.5755148,-0.0058733383,-0.1231662
-0.516711,-0.07429441,-0.07163318
-0.46198207,-0.11700029,-0.021650054
-0.411222,-0.14036067,0.023337038
-0.36414352,-0.15002646,0.060948644
-0.32045546,-0.1506185,0.089664064
-0.27991536,-0.14570081,0.108753875
-0.24230987,-0.13794911,0.11831526
-0.20740779,-0.12936364,0.119309515
-0.17494398,-0.12139919,0.1134715
-0.14465153,-0.11500914,0.103011735
-0.11633421,-0.11066065,0.09018975
-0.08989208,-0.108431205,0.07690554
-0.06529453,-0.10816892,0.06446395
-0.042484522,-0.10968234,0.053500175
-0.021275798,-0.11285143,0.044007543
-0.0013127228,-0.1175946,0.035433207
0.017866036,-0.12369143,0.026865097
0.036677636,-0.13050877,0.017337633
0.055350203,-0.13673306,0.006233258
0.073902465,-0.1402633,-0.006295983
0.09231211,-0.13840008,-0.019009145
0.110824354,-0.12841175,-0.02957264
0.13022433,-0.10851876,-0.035188813
0.1518832,-0.07914843,-0.033939574
0.17737043,-0.04382644,-0.026108667
0.2080162,-0.0087198885,-0.014267041
0.24475902,0.019327993,-0.001736927
0.28849694,0.035233844,0.009340192
0.34035996,0.037441295,0.019160882
0.40107027,0.028660892,0.030741638
0.46914914,0.015467052,0.050015386
0.5395299,0.0069446643,0.08430328
-0.5760165,-0.005805372,-0.123773314
-0.517906,-0.08247321,-0.07580869
-0.46378446,-0.13231952,-0.027977929
-0.41365165,-0.16140005,0.016150026
-0.36728147,-0.17508993,0.054142393
-0.32431024,-0.1780969,0.08452301
-0.28431454,-0.17427972,0.10651888
-0.24687904,-0.16660143,0.119958274
-0.21163957,-0.15724587,0.12529351
-0.17830354,-0.14777002,0.12361593
-0.14667785,-0.13923213,0.11654029
-0.11669893,-0.13227475,0.1059642
-0.088437274,-0.12726201,0.093736805
-0.062037613,-0.124423325,0.081368044
-0.03760202,-0.12395599,0.06980847
-0.015063872,-0.12599339,0.059338603
0.0058575496,-0.13044095,0.049610257
0.025570754,-0.13675427,0.03988216
0.04443073,-0.14373058,0.029432015
0.0626005,-0.14939293,0.018027011
0.08009627,-0.15107608,0.006293002
0.09705067,-0.1457962,-0.0041665668
0.11406689,-0.13096759,-0.011071611
0.1324351,-0.10553129,-0.012367996
0.15394564,-0.071227044,-0.007535658
0.18029957,-0.03307119,0.0017169291
0.2125065,0.0019534386,0.012312835
0.2508643,0.027464928,0.021728674
0.29557994,0.039812442,0.029298877
0.34729165,0.0388809,0.036291722
0.40661687,0.028071284,0.04549754
0.47255597,0.014115029,0.06083744
0.54107034,0.0067359693,0.08616743
-0.5763147,-0.005764982,-0.12413409
-0.51680785,-0.089756206,-0.078798644
-0.46105734,-0.14658855,-0.03300238
-0.4094267,-0.1815589,0.009638165
-0.3619994,-0.19940564,0.04676536
-0.31852937,-0.20472486,0.077180915
-0.27850485,-0.20162912,0.10034747
-0.24129762,-0.19344537,0.116099805
-0.20631291,-0.18267229,0.12462523
-0.17309313,-0.17110269,0.12654778
-0.14137127,-0.15999767,0.1229562
-0.11109936,-0.15025184,0.11531474
-0.08241715,-0.1425625,0.10523769
-0.055569936,-0.13753375,0.09419896
-0.030763492,-0.1356478,0.08323719
-0.008022724,-0.1370765,0.07276641
0.012851898,-0.14143826,0.06259758
0.03218288,-0.14763105,0.052220512
0.050237913,-0.15379046,0.04126904
0.06714201,-0.15737493,0.029977411
0.08300734,-0.1554036,0.019425653
0.098254524,-0.14490724,0.01143469
0.11393693,-0.12376466,0.007981265
0.1318021,-0.09204001,0.010094099
0.15390809,-0.053210456,0.01678173
0.18181214,-0.013860308,0.025209127
0.21601212,0.018765964,0.032451533
0.2561673,0.03965469,0.03736409
0.30197144,0.047250636,0.04094655
0.35370305,0.04295937,0.045469295
0.41178703,0.030376129,0.05347582
0.47550064,0.015347095,0.06707429
0.5418157,0.0066349907,0.08706944
-0.5764704,-0.0057438863,-0.124322526
-0.5141437,-0.0950539,-0.08025444
-0.45518994,-0.15812798,-0.03616104
-0.40053707,-0.19889401,0.004585614
-0.350711,-0.22105685,0.03988648
-0.30570382,-0.22883838,0.06901797
-0.26503488,-0.22648206,0.09188994
-0.227945,-0.21768259,0.10855632
-0.19362305,-0.20534621,0.119151704
-0.16138624,-0.19162737,0.124024004
-0.13079032,-0.17810677,0.12385474
-0.10166822,-0.16599064,0.11967406
-0.07410103,-0.15628307,0.1127268
-0.048315883,-0.149821,0.104227334
-0.02453115,-0.14713338,0.09507474
-0.0028137735,-0.14818142,0.08566753
0.016960198,-0.152151,0.0759414
0.03501459,-0.15741946,0.06566322
0.051539794,-0.16167645,0.054871283
0.06667437,-0.16211647,0.044244684
0.08068562,-0.15568632,0.03519863
0.09428244,-0.13954632,0.029571531
0.10886278,-0.11211949,0.02880708
0.12644604,-0.074759364,0.032785047
0.14911814,-0.03277402,0.039204612
0.17815445,0.00601699,0.04468176
0.21362792,0.034838464,0.047022156
0.2549583,0.050645124,0.046602685
0.30183843,0.05401708,0.0458531
0.35448214,0.047426715,0.04786366
0.41299504,0.034042325,0.055143584
0.47644815,0.018145772,0.068725005
0.5422764,0.0065725814,0.08762691
-0.5766203,-0.0057235756,-0.12450395
-0.5115414,-0.09691936,-0.08023662
-0.44939005,-0.16447139,-0.03739739
-0.39170265,-0.21035643,0.0014134791
-0.33936572,-0.23696068,0.034595273
-0.29255643,-0.24783479,0.061972518
-0.25088972,-0.24706791,0.0839307
-0.21363074,-0.23854218,0.100804985
-0.17991465,-0.22552109,0.112801254
-0.14893171,-0.21055873,0.12015186
-0.120069444,-0.19560309,0.12326893
-0.092974484,-0.18216223,0.12279575
-0.06755674,-0.17143221,0.1195487
-0.043899007,-0.16428111,0.114345856
-0.022123307,-0.16108185,0.107805915
